Image Name,Time,Emotion
kio (6223)_4.jpg,2023-04-30 01:16:54.750380,Neutral
kio (6223)_5.jpg,2023-04-30 01:16:54.755381,Sad
kio (6224)_0.jpg,2023-04-30 01:16:54.760382,Sad
kio (6224)_1.jpg,2023-04-30 01:16:54.766383,Neutral
kio (6224)_2.jpg,2023-04-30 01:16:54.771384,Sad
kio (6224)_3.jpg,2023-04-30 01:16:54.776386,Neutral
kio (6225)_0.jpg,2023-04-30 01:16:54.781386,Sad
kio (6225)_1.jpg,2023-04-30 01:16:54.786387,Sad
kio (6225)_2.jpg,2023-04-30 01:16:54.791389,Sad
kio (6226)_0.jpg,2023-04-30 01:16:54.796390,Sad
kio (6226)_1.jpg,2023-04-30 01:16:54.801390,Neutral
kio (6226)_2.jpg,2023-04-30 01:16:54.806392,Sad
kio (6227)_0.jpg,2023-04-30 01:16:54.811394,Sad
kio (6227)_1.jpg,2023-04-30 01:16:54.816395,Neutral
kio (6228)_0.jpg,2023-04-30 01:16:54.821397,Sad
kio (6228)_1.jpg,2023-04-30 01:16:54.827397,Neutral
kio (6228)_2.jpg,2023-04-30 01:16:54.832398,Sad
kio (6228)_3.jpg,2023-04-30 01:16:54.838399,Happy
kio (6229)_0.jpg,2023-04-30 01:16:54.843402,Neutral
kio (6229)_1.jpg,2023-04-30 01:16:54.849402,Sad
kio (6229)_2.jpg,2023-04-30 01:16:54.854404,Sad
kio (6229)_3.jpg,2023-04-30 01:16:54.859406,Sad
kio (6229)_4.jpg,2023-04-30 01:16:54.865407,Sad
kio (623)_0.jpg,2023-04-30 01:16:54.870406,Fear
kio (623)_1.jpg,2023-04-30 01:16:54.875408,Fear
kio (623)_2.jpg,2023-04-30 01:16:54.880409,Neutral
kio (6230)_0.jpg,2023-04-30 01:16:54.885410,Fear
kio (6230)_1.jpg,2023-04-30 01:16:54.890411,Neutral
kio (6230)_2.jpg,2023-04-30 01:16:54.895411,Neutral
kio (6230)_3.jpg,2023-04-30 01:16:54.902414,Sad
kio (6231)_0.jpg,2023-04-30 01:16:54.908416,Sad
kio (6231)_1.jpg,2023-04-30 01:16:54.913417,Neutral
kio (6231)_2.jpg,2023-04-30 01:16:54.918418,Sad
kio (6231)_3.jpg,2023-04-30 01:16:54.923419,Sad
kio (6231)_4.jpg,2023-04-30 01:16:54.928421,Sad
kio (6232)_0.jpg,2023-04-30 01:16:54.934422,Sad
kio (6232)_1.jpg,2023-04-30 01:16:54.939422,Neutral
kio (6232)_2.jpg,2023-04-30 01:16:54.944424,Sad
kio (6232)_3.jpg,2023-04-30 01:16:54.950425,Neutral
kio (6233)_0.jpg,2023-04-30 01:16:54.956426,Neutral
kio (6233)_1.jpg,2023-04-30 01:16:54.961426,Sad
kio (6233)_2.jpg,2023-04-30 01:16:54.966429,Neutral
