Image Name,Time,Emotion
gui (1062)_0.jpg,2023-04-30 01:10:34.649689,Neutral
gui (1062)_1.jpg,2023-04-30 01:10:34.654948,Sad
gui (1062)_2.jpg,2023-04-30 01:10:34.659693,Fear
gui (1062)_3.jpg,2023-04-30 01:10:34.664421,Neutral
gui (1063)_0.jpg,2023-04-30 01:10:34.669422,Sad
gui (1063)_1.jpg,2023-04-30 01:10:34.674423,Neutral
gui (1063)_2.jpg,2023-04-30 01:10:34.679424,Sad
gui (1063)_3.jpg,2023-04-30 01:10:34.684426,Fear
gui (1064)_0.jpg,2023-04-30 01:10:34.689427,Sad
gui (1064)_1.jpg,2023-04-30 01:10:34.694428,Surprise
gui (1065)_0.jpg,2023-04-30 01:10:34.699429,Sad
gui (1065)_1.jpg,2023-04-30 01:10:34.704430,Fear
gui (1066)_0.jpg,2023-04-30 01:10:34.709325,Neutral
gui (1066)_1.jpg,2023-04-30 01:10:34.714108,Sad
gui (1067)_0.jpg,2023-04-30 01:10:34.719109,Sad
gui (1067)_1.jpg,2023-04-30 01:10:34.724110,Sad
gui (1067)_2.jpg,2023-04-30 01:10:34.729486,Happy
gui (1068)_0.jpg,2023-04-30 01:10:34.734488,Neutral
gui (1068)_1.jpg,2023-04-30 01:10:34.738488,Fear
gui (1068)_2.jpg,2023-04-30 01:10:34.744477,Neutral
gui (1069)_0.jpg,2023-04-30 01:10:34.748477,Neutral
gui (1069)_1.jpg,2023-04-30 01:10:34.754303,Fear
gui (107)_0.jpg,2023-04-30 01:10:34.759308,Happy
gui (1070)_0.jpg,2023-04-30 01:10:34.763671,Sad
gui (1070)_1.jpg,2023-04-30 01:10:34.768672,Sad
gui (1070)_2.jpg,2023-04-30 01:10:34.774399,Fear
gui (1071)_0.jpg,2023-04-30 01:10:34.778401,Neutral
gui (1071)_1.jpg,2023-04-30 01:10:34.783402,Sad
gui (1071)_2.jpg,2023-04-30 01:10:34.788404,Neutral
gui (1072)_0.jpg,2023-04-30 01:10:34.793405,Sad
gui (1072)_1.jpg,2023-04-30 01:10:34.798406,Fear
gui (1073)_0.jpg,2023-04-30 01:10:34.803407,Fear
gui (1073)_1.jpg,2023-04-30 01:10:34.808385,Fear
gui (1074)_0.jpg,2023-04-30 01:10:34.813658,Sad
gui (1074)_1.jpg,2023-04-30 01:10:34.818375,Fear
gui (1075)_0.jpg,2023-04-30 01:10:34.823381,Neutral
gui (1075)_1.jpg,2023-04-30 01:10:34.828382,Sad
gui (1076)_0.jpg,2023-04-30 01:10:34.833099,Sad
gui (1076)_1.jpg,2023-04-30 01:10:34.838100,Neutral
gui (1077)_0.jpg,2023-04-30 01:10:34.843101,Sad
gui (1078)_0.jpg,2023-04-30 01:10:34.847041,Neutral
gui (1078)_1.jpg,2023-04-30 01:10:34.853042,Neutral
gui (1078)_2.jpg,2023-04-30 01:10:34.857043,Happy
gui (1079)_0.jpg,2023-04-30 01:10:34.862044,Fear
gui (1079)_1.jpg,2023-04-30 01:10:34.867343,Sad
gui (1079)_2.jpg,2023-04-30 01:10:34.872522,Sad
gui (1080)_0.jpg,2023-04-30 01:10:34.877324,Sad
gui (1080)_1.jpg,2023-04-30 01:10:34.881692,Happy
gui (1080)_2.jpg,2023-04-30 01:10:34.886492,Sad
gui (1080)_3.jpg,2023-04-30 01:10:34.892120,Neutral
gui (1080)_4.jpg,2023-04-30 01:10:34.896091,Fear
gui (1080)_5.jpg,2023-04-30 01:10:34.900874,Sad
gui (1081)_0.jpg,2023-04-30 01:10:34.905875,Neutral
gui (1081)_1.jpg,2023-04-30 01:10:34.910878,Fear
gui (1081)_2.jpg,2023-04-30 01:10:34.915603,Sad
gui (1082)_0.jpg,2023-04-30 01:10:34.921605,Neutral
gui (1082)_1.jpg,2023-04-30 01:10:34.925606,Neutral
gui (1082)_2.jpg,2023-04-30 01:10:34.931537,Neutral
gui (1083)_0.jpg,2023-04-30 01:10:34.935539,Sad
gui (1083)_1.jpg,2023-04-30 01:10:34.940543,Neutral
gui (1083)_2.jpg,2023-04-30 01:10:34.945504,Fear
gui (1084)_0.jpg,2023-04-30 01:10:34.951035,Sad
gui (1084)_1.jpg,2023-04-30 01:10:34.955282,Happy
gui (1084)_2.jpg,2023-04-30 01:10:34.960116,Happy
gui (1084)_3.jpg,2023-04-30 01:10:34.964856,Sad
gui (1085)_0.jpg,2023-04-30 01:10:34.970973,Fear
gui (1085)_1.jpg,2023-04-30 01:10:34.975569,Sad
gui (1086)_0.jpg,2023-04-30 01:10:34.979570,Sad
gui (1086)_1.jpg,2023-04-30 01:10:34.985571,Sad
gui (1087)_0.jpg,2023-04-30 01:10:34.990741,Neutral
gui (1087)_1.jpg,2023-04-30 01:10:34.994775,Sad
gui (1087)_2.jpg,2023-04-30 01:10:35.000392,Sad
gui (1088)_0.jpg,2023-04-30 01:10:35.005064,Sad
gui (1089)_0.jpg,2023-04-30 01:10:35.010014,Happy
gui (1089)_1.jpg,2023-04-30 01:10:35.014016,Sad
gui (1089)_2.jpg,2023-04-30 01:10:35.019005,Neutral
gui (109)_0.jpg,2023-04-30 01:10:35.024361,Happy
gui (1090)_0.jpg,2023-04-30 01:10:35.029431,Sad
gui (1090)_1.jpg,2023-04-30 01:10:35.033670,Neutral
gui (1091)_0.jpg,2023-04-30 01:10:35.038457,Sad
gui (1091)_1.jpg,2023-04-30 01:10:35.042977,Sad
gui (1091)_2.jpg,2023-04-30 01:10:35.047977,Neutral
gui (1091)_3.jpg,2023-04-30 01:10:35.052979,Happy
gui (1092)_0.jpg,2023-04-30 01:10:35.058691,Sad
gui (1092)_1.jpg,2023-04-30 01:10:35.062691,Happy
gui (1093)_0.jpg,2023-04-30 01:10:35.068645,Sad
gui (1094)_0.jpg,2023-04-30 01:10:35.072572,Sad
gui (1095)_0.jpg,2023-04-30 01:10:35.077388,Sad
gui (1096)_0.jpg,2023-04-30 01:10:35.082164,Sad
gui (1096)_1.jpg,2023-04-30 01:10:35.088051,Sad
gui (1096)_2.jpg,2023-04-30 01:10:35.093058,Fear
gui (1097)_0.jpg,2023-04-30 01:10:35.098059,Neutral
gui (1097)_1.jpg,2023-04-30 01:10:35.103063,Sad
gui (1097)_2.jpg,2023-04-30 01:10:35.108123,Sad
gui (1098)_0.jpg,2023-04-30 01:10:35.111859,Sad
gui (1098)_1.jpg,2023-04-30 01:10:35.117680,Neutral
gui (1099)_0.jpg,2023-04-30 01:10:35.122230,Neutral
gui (1101)_0.jpg,2023-04-30 01:10:35.127837,Neutral
gui (1101)_1.jpg,2023-04-30 01:10:35.132036,Neutral
gui (1102)_0.jpg,2023-04-30 01:10:35.138235,Happy
gui (1103)_0.jpg,2023-04-30 01:10:35.142837,Happy
gui (1103)_1.jpg,2023-04-30 01:10:35.147838,Sad
gui (1103)_2.jpg,2023-04-30 01:10:35.152839,Happy
gui (1104)_0.jpg,2023-04-30 01:10:35.157840,Neutral
gui (1104)_1.jpg,2023-04-30 01:10:35.162842,Sad
gui (1104)_2.jpg,2023-04-30 01:10:35.167842,Sad
gui (1104)_3.jpg,2023-04-30 01:10:35.172844,Fear
gui (1105)_0.jpg,2023-04-30 01:10:35.176845,Sad
gui (1105)_1.jpg,2023-04-30 01:10:35.181846,Sad
gui (1105)_2.jpg,2023-04-30 01:10:35.186847,Sad
gui (1105)_3.jpg,2023-04-30 01:10:35.191848,Neutral
gui (1106)_0.jpg,2023-04-30 01:10:35.196849,Sad
gui (1106)_1.jpg,2023-04-30 01:10:35.201851,Fear
gui (1106)_2.jpg,2023-04-30 01:10:35.206851,Fear
gui (1107)_0.jpg,2023-04-30 01:10:35.211853,Neutral
gui (1107)_1.jpg,2023-04-30 01:10:35.216854,Fear
gui (1107)_2.jpg,2023-04-30 01:10:35.221855,Sad
gui (1108)_0.jpg,2023-04-30 01:10:35.227856,Fear
gui (1109)_0.jpg,2023-04-30 01:10:35.233858,Sad
gui (1109)_1.jpg,2023-04-30 01:10:35.240860,Fear
gui (1110)_0.jpg,2023-04-30 01:10:35.246862,Sad
gui (1110)_1.jpg,2023-04-30 01:10:35.252862,Fear
gui (1110)_2.jpg,2023-04-30 01:10:35.258864,Neutral
gui (1111)_0.jpg,2023-04-30 01:10:35.264866,Sad
gui (1111)_1.jpg,2023-04-30 01:10:35.269866,Sad
gui (1111)_2.jpg,2023-04-30 01:10:35.276867,Neutral
gui (1112)_0.jpg,2023-04-30 01:10:35.282869,Neutral
gui (1112)_1.jpg,2023-04-30 01:10:35.287871,Sad
gui (1112)_2.jpg,2023-04-30 01:10:35.291871,Sad
gui (1113)_0.jpg,2023-04-30 01:10:35.296872,Sad
gui (1113)_1.jpg,2023-04-30 01:10:35.301873,Neutral
gui (1114)_0.jpg,2023-04-30 01:10:35.306699,Neutral
gui (1114)_1.jpg,2023-04-30 01:10:35.311700,Sad
gui (1114)_2.jpg,2023-04-30 01:10:35.316701,Happy
gui (1114)_3.jpg,2023-04-30 01:10:35.321997,Neutral
gui (1115)_0.jpg,2023-04-30 01:10:35.326795,Neutral
gui (1115)_1.jpg,2023-04-30 01:10:35.330654,Neutral
gui (1116)_0.jpg,2023-04-30 01:10:35.336843,Sad
gui (1116)_1.jpg,2023-04-30 01:10:35.340643,Fear
gui (1117)_0.jpg,2023-04-30 01:10:35.346648,Neutral
gui (1117)_1.jpg,2023-04-30 01:10:35.350649,Sad
gui (1118)_0.jpg,2023-04-30 01:10:35.355650,Sad
gui (1118)_1.jpg,2023-04-30 01:10:35.360651,Fear
gui (1119)_0.jpg,2023-04-30 01:10:35.365572,Neutral
gui (1119)_1.jpg,2023-04-30 01:10:35.370573,Sad
gui (1119)_2.jpg,2023-04-30 01:10:35.375574,Sad
gui (1121)_0.jpg,2023-04-30 01:10:35.380862,Fear
gui (1121)_1.jpg,2023-04-30 01:10:35.385867,Happy
gui (1125)_0.jpg,2023-04-30 01:10:35.389868,Happy
gui (1126)_0.jpg,2023-04-30 01:10:35.395778,Sad
gui (1126)_1.jpg,2023-04-30 01:10:35.400618,Fear
gui (1127)_0.jpg,2023-04-30 01:10:35.404619,Neutral
gui (1127)_1.jpg,2023-04-30 01:10:35.409621,Happy
gui (1128)_0.jpg,2023-04-30 01:10:35.415611,Fear
gui (1128)_1.jpg,2023-04-30 01:10:35.419612,Fear
gui (1129)_0.jpg,2023-04-30 01:10:35.424615,Sad
gui (1129)_1.jpg,2023-04-30 01:10:35.429341,Neutral
gui (1130)_0.jpg,2023-04-30 01:10:35.434342,Neutral
gui (1130)_1.jpg,2023-04-30 01:10:35.439343,Fear
gui (1130)_2.jpg,2023-04-30 01:10:35.444334,Happy
gui (1131)_0.jpg,2023-04-30 01:10:35.449109,Neutral
gui (1131)_1.jpg,2023-04-30 01:10:35.454777,Happy
gui (1131)_2.jpg,2023-04-30 01:10:35.459015,Happy
gui (1132)_0.jpg,2023-04-30 01:10:35.464016,Neutral
gui (1132)_1.jpg,2023-04-30 01:10:35.469019,Neutral
gui (1133)_0.jpg,2023-04-30 01:10:35.474220,Sad
gui (1133)_1.jpg,2023-04-30 01:10:35.478939,Neutral
gui (1134)_0.jpg,2023-04-30 01:10:35.483863,Sad
gui (1134)_1.jpg,2023-04-30 01:10:35.487781,Happy
gui (1134)_2.jpg,2023-04-30 01:10:35.493785,Fear
gui (1135)_0.jpg,2023-04-30 01:10:35.497786,Happy
gui (1138)_0.jpg,2023-04-30 01:10:35.502787,Fear
gui (1140)_0.jpg,2023-04-30 01:10:35.508329,Fear
gui (1140)_1.jpg,2023-04-30 01:10:35.513361,Happy
gui (1141)_0.jpg,2023-04-30 01:10:35.517791,Happy
gui (1142)_0.jpg,2023-04-30 01:10:35.521987,Neutral
gui (1142)_1.jpg,2023-04-30 01:10:35.526988,Happy
gui (1143)_0.jpg,2023-04-30 01:10:35.532687,Fear
gui (1144)_0.jpg,2023-04-30 01:10:35.536797,Fear
gui (1145)_0.jpg,2023-04-30 01:10:35.541651,Happy
gui (1146)_0.jpg,2023-04-30 01:10:35.546652,Fear
gui (1147)_0.jpg,2023-04-30 01:10:35.552741,Neutral
gui (1148)_0.jpg,2023-04-30 01:10:35.557571,Neutral
gui (1149)_0.jpg,2023-04-30 01:10:35.562572,Sad
gui (1149)_1.jpg,2023-04-30 01:10:35.567574,Neutral
gui (1149)_2.jpg,2023-04-30 01:10:35.572495,Fear
gui (1150)_0.jpg,2023-04-30 01:10:35.577642,Neutral
gui (1150)_1.jpg,2023-04-30 01:10:35.582597,Sad
gui (1151)_0.jpg,2023-04-30 01:10:35.587553,Neutral
gui (1151)_1.jpg,2023-04-30 01:10:35.592660,Neutral
gui (1152)_0.jpg,2023-04-30 01:10:35.596464,Fear
gui (1153)_0.jpg,2023-04-30 01:10:35.601465,Neutral
gui (1153)_1.jpg,2023-04-30 01:10:35.606973,Fear
gui (1154)_0.jpg,2023-04-30 01:10:35.611226,Sad
gui (1155)_0.jpg,2023-04-30 01:10:35.615804,Sad
gui (1156)_0.jpg,2023-04-30 01:10:35.620696,Happy
gui (1157)_0.jpg,2023-04-30 01:10:35.625697,Sad
gui (1158)_0.jpg,2023-04-30 01:10:35.631362,Sad
gui (1162)_0.jpg,2023-04-30 01:10:35.635295,Happy
gui (1163)_0.jpg,2023-04-30 01:10:35.641158,Happy
gui (1166)_0.jpg,2023-04-30 01:10:35.645969,Sad
gui (1167)_0.jpg,2023-04-30 01:10:35.650747,Happy
gui (1168)_0.jpg,2023-04-30 01:10:35.655754,Happy
gui (1168)_1.jpg,2023-04-30 01:10:35.660762,Happy
gui (1169)_0.jpg,2023-04-30 01:10:35.664761,Fear
gui (117)_0.jpg,2023-04-30 01:10:35.670623,Neutral
gui (1170)_0.jpg,2023-04-30 01:10:35.674624,Happy
gui (1170)_1.jpg,2023-04-30 01:10:35.679628,Neutral
gui (1171)_0.jpg,2023-04-30 01:10:35.684629,Happy
gui (1172)_0.jpg,2023-04-30 01:10:35.689630,Sad
gui (1172)_1.jpg,2023-04-30 01:10:35.694632,Fear
gui (1173)_0.jpg,2023-04-30 01:10:35.699632,Happy
gui (1173)_1.jpg,2023-04-30 01:10:35.704634,Happy
gui (1173)_2.jpg,2023-04-30 01:10:35.709635,Fear
gui (1174)_0.jpg,2023-04-30 01:10:35.714636,Neutral
gui (1174)_1.jpg,2023-04-30 01:10:35.718637,Happy
gui (1175)_0.jpg,2023-04-30 01:10:35.723638,Sad
