Image Name,Time,Emotion
kio (5820)_6.jpg,2023-04-30 01:16:41.956182,Angry
kio (5820)_7.jpg,2023-04-30 01:16:41.960791,Neutral
kio (5820)_8.jpg,2023-04-30 01:16:41.965792,Sad
kio (5821)_0.jpg,2023-04-30 01:16:41.970793,Sad
kio (5821)_1.jpg,2023-04-30 01:16:41.975795,Sad
kio (5821)_2.jpg,2023-04-30 01:16:41.981796,Neutral
kio (5821)_3.jpg,2023-04-30 01:16:41.986797,Sad
kio (5821)_4.jpg,2023-04-30 01:16:41.991798,Angry
kio (5821)_5.jpg,2023-04-30 01:16:41.996799,Angry
kio (5821)_6.jpg,2023-04-30 01:16:42.001800,Sad
kio (5821)_7.jpg,2023-04-30 01:16:42.006802,Neutral
kio (5822)_0.jpg,2023-04-30 01:16:42.011803,Fear
kio (5822)_1.jpg,2023-04-30 01:16:42.017804,Sad
kio (5822)_2.jpg,2023-04-30 01:16:42.022805,Neutral
kio (5822)_3.jpg,2023-04-30 01:16:42.027806,Fear
kio (5822)_4.jpg,2023-04-30 01:16:42.032807,Neutral
kio (5822)_5.jpg,2023-04-30 01:16:42.037808,Sad
kio (5823)_0.jpg,2023-04-30 01:16:42.043810,Fear
kio (5823)_1.jpg,2023-04-30 01:16:42.048812,Sad
kio (5823)_2.jpg,2023-04-30 01:16:42.053812,Sad
kio (5823)_3.jpg,2023-04-30 01:16:42.058813,Sad
kio (5823)_4.jpg,2023-04-30 01:16:42.063814,Sad
kio (5823)_5.jpg,2023-04-30 01:16:42.068815,Sad
kio (5823)_6.jpg,2023-04-30 01:16:42.074817,Fear
kio (5823)_7.jpg,2023-04-30 01:16:42.079818,Sad
kio (5824)_0.jpg,2023-04-30 01:16:42.084819,Fear
kio (5824)_1.jpg,2023-04-30 01:16:42.089820,Neutral
kio (5824)_2.jpg,2023-04-30 01:16:42.094821,Sad
kio (5824)_3.jpg,2023-04-30 01:16:42.100824,Happy
kio (5824)_4.jpg,2023-04-30 01:16:42.105824,Neutral
kio (5824)_5.jpg,2023-04-30 01:16:42.110825,Sad
kio (5825)_0.jpg,2023-04-30 01:16:42.116826,Fear
kio (5825)_1.jpg,2023-04-30 01:16:42.122828,Sad
kio (5825)_2.jpg,2023-04-30 01:16:42.129829,Sad
kio (5825)_3.jpg,2023-04-30 01:16:42.135830,Neutral
kio (5825)_4.jpg,2023-04-30 01:16:42.142833,Fear
kio (5825)_5.jpg,2023-04-30 01:16:42.148834,Sad
kio (5826)_0.jpg,2023-04-30 01:16:42.154836,Sad
kio (5826)_1.jpg,2023-04-30 01:16:42.160836,Sad
kio (5826)_2.jpg,2023-04-30 01:16:42.165838,Fear
kio (5826)_3.jpg,2023-04-30 01:16:42.170839,Sad
kio (5826)_4.jpg,2023-04-30 01:16:42.176840,Sad
kio (5826)_5.jpg,2023-04-30 01:16:42.181841,Neutral
kio (5827)_0.jpg,2023-04-30 01:16:42.186842,Sad
kio (5827)_1.jpg,2023-04-30 01:16:42.191844,Neutral
kio (5827)_2.jpg,2023-04-30 01:16:42.196845,Sad
kio (5828)_0.jpg,2023-04-30 01:16:42.201846,Sad
kio (5828)_1.jpg,2023-04-30 01:16:42.206847,Sad
kio (5828)_2.jpg,2023-04-30 01:16:42.212574,Neutral
kio (5828)_3.jpg,2023-04-30 01:16:42.217575,Neutral
kio (5829)_0.jpg,2023-04-30 01:16:42.222576,Fear
kio (5829)_1.jpg,2023-04-30 01:16:42.227652,Fear
kio (5829)_2.jpg,2023-04-30 01:16:42.232653,Sad
kio (5829)_3.jpg,2023-04-30 01:16:42.237295,Sad
kio (5829)_4.jpg,2023-04-30 01:16:42.242991,Neutral
kio (583)_0.jpg,2023-04-30 01:16:42.247992,Angry
kio (583)_1.jpg,2023-04-30 01:16:42.253000,Neutral
kio (5830)_0.jpg,2023-04-30 01:16:42.258317,Sad
kio (5830)_1.jpg,2023-04-30 01:16:42.262862,Neutral
kio (5830)_2.jpg,2023-04-30 01:16:42.268614,Sad
kio (5830)_3.jpg,2023-04-30 01:16:42.273784,Sad
kio (5830)_4.jpg,2023-04-30 01:16:42.278785,Neutral
kio (5830)_5.jpg,2023-04-30 01:16:42.283786,Neutral
kio (5830)_6.jpg,2023-04-30 01:16:42.288441,Fear
kio (5831)_0.jpg,2023-04-30 01:16:42.293442,Sad
kio (5831)_1.jpg,2023-04-30 01:16:42.298444,Sad
kio (5831)_2.jpg,2023-04-30 01:16:42.304446,Neutral
kio (5831)_3.jpg,2023-04-30 01:16:42.309446,Sad
kio (5831)_4.jpg,2023-04-30 01:16:42.314455,Sad
kio (5831)_5.jpg,2023-04-30 01:16:42.319456,Fear
kio (5832)_0.jpg,2023-04-30 01:16:42.324460,Sad
kio (5832)_1.jpg,2023-04-30 01:16:42.329461,Neutral
kio (5832)_2.jpg,2023-04-30 01:16:42.334462,Sad
kio (5832)_3.jpg,2023-04-30 01:16:42.339464,Neutral
