Image Name,Time,Emotion
img4 (726).jpg,2023-04-30 01:14:48.303459,Sad
img4 (7260).jpg,2023-04-30 01:14:48.309442,Sad
img4 (7261).jpg,2023-04-30 01:14:48.314446,Sad
img4 (7262).jpg,2023-04-30 01:14:48.318299,Sad
img4 (7263).jpg,2023-04-30 01:14:48.323300,Sad
img4 (7264).jpg,2023-04-30 01:14:48.328575,Neutral
img4 (7265).jpg,2023-04-30 01:14:48.333578,Sad
img4 (7266).jpg,2023-04-30 01:14:48.338356,Sad
img4 (7267).jpg,2023-04-30 01:14:48.344357,Sad
img4 (7268).jpg,2023-04-30 01:14:48.349457,Angry
img4 (7269).jpg,2023-04-30 01:14:48.353971,Angry
img4 (727).jpg,2023-04-30 01:14:48.359465,Sad
img4 (7270).jpg,2023-04-30 01:14:48.364466,Sad
img4 (7271).jpg,2023-04-30 01:14:48.369144,Neutral
img4 (7272).jpg,2023-04-30 01:14:48.374148,Neutral
img4 (7273).jpg,2023-04-30 01:14:48.379149,Sad
img4 (7274).jpg,2023-04-30 01:14:48.384150,Sad
img4 (7275).jpg,2023-04-30 01:14:48.389154,Angry
img4 (7276).jpg,2023-04-30 01:14:48.395159,Sad
img4 (7277).jpg,2023-04-30 01:14:48.401162,Neutral
img4 (7278).jpg,2023-04-30 01:14:48.405162,Sad
img4 (7279).jpg,2023-04-30 01:14:48.410163,Sad
img4 (728).jpg,2023-04-30 01:14:48.414164,Sad
img4 (7280).jpg,2023-04-30 01:14:48.420166,Sad
img4 (7281).jpg,2023-04-30 01:14:48.425166,Neutral
img4 (7282).jpg,2023-04-30 01:14:48.430168,Angry
img4 (7283).jpg,2023-04-30 01:14:48.435169,Angry
img4 (7284).jpg,2023-04-30 01:14:48.440170,Sad
img4 (7285).jpg,2023-04-30 01:14:48.445171,Sad
img4 (7286).jpg,2023-04-30 01:14:48.450172,Neutral
img4 (7287).jpg,2023-04-30 01:14:48.455173,Happy
img4 (7288).jpg,2023-04-30 01:14:48.459174,Neutral
img4 (7289).jpg,2023-04-30 01:14:48.464176,Sad
img4 (729).jpg,2023-04-30 01:14:48.469176,Sad
img4 (7290).jpg,2023-04-30 01:14:48.474178,Happy
img4 (7291).jpg,2023-04-30 01:14:48.480179,Sad
img4 (7292).jpg,2023-04-30 01:14:48.485180,Fear
img4 (7293).jpg,2023-04-30 01:14:48.491181,Sad
img4 (7294).jpg,2023-04-30 01:14:48.497183,Neutral
img4 (7295).jpg,2023-04-30 01:14:48.502184,Angry
img4 (7296).jpg,2023-04-30 01:14:48.507185,Sad
img4 (7297).jpg,2023-04-30 01:14:48.513186,Sad
img4 (7298).jpg,2023-04-30 01:14:48.518188,Neutral
img4 (7299).jpg,2023-04-30 01:14:48.523189,Sad
img4 (73).jpg,2023-04-30 01:14:48.528190,Neutral
img4 (730).jpg,2023-04-30 01:14:48.532190,Sad
img4 (7300).jpg,2023-04-30 01:14:48.537877,Angry
img4 (7301).jpg,2023-04-30 01:14:48.542120,Sad
img4 (7302).jpg,2023-04-30 01:14:48.547122,Sad
img4 (7303).jpg,2023-04-30 01:14:48.551993,Sad
img4 (7304).jpg,2023-04-30 01:14:48.557997,Sad
img4 (7305).jpg,2023-04-30 01:14:48.562998,Fear
img4 (7306).jpg,2023-04-30 01:14:48.567999,Neutral
img4 (7307).jpg,2023-04-30 01:14:48.573647,Happy
img4 (7308).jpg,2023-04-30 01:14:48.577648,Neutral
img4 (7309).jpg,2023-04-30 01:14:48.583315,Sad
img4 (731).jpg,2023-04-30 01:14:48.588317,Sad
img4 (7310).jpg,2023-04-30 01:14:48.592317,Sad
img4 (7311).jpg,2023-04-30 01:14:48.597319,Sad
img4 (7312).jpg,2023-04-30 01:14:48.602320,Sad
img4 (7313).jpg,2023-04-30 01:14:48.607321,Sad
img4 (7314).jpg,2023-04-30 01:14:48.613428,Sad
img4 (7315).jpg,2023-04-30 01:14:48.617761,Neutral
img4 (7316).jpg,2023-04-30 01:14:48.622067,Fear
img4 (7317).jpg,2023-04-30 01:14:48.627069,Sad
img4 (7318).jpg,2023-04-30 01:14:48.632070,Angry
img4 (7319).jpg,2023-04-30 01:14:48.637486,Angry
img4 (732).jpg,2023-04-30 01:14:48.644347,Sad
img4 (7320).jpg,2023-04-30 01:14:48.649454,Sad
img4 (7321).jpg,2023-04-30 01:14:48.653455,Surprise
img4 (7322).jpg,2023-04-30 01:14:48.658208,Fear
img4 (7323).jpg,2023-04-30 01:14:48.663047,Sad
img4 (7324).jpg,2023-04-30 01:14:48.668731,Sad
img4 (7325).jpg,2023-04-30 01:14:48.674160,Sad
img4 (7326).jpg,2023-04-30 01:14:48.678021,Sad
img4 (7327).jpg,2023-04-30 01:14:48.683022,Sad
img4 (7328).jpg,2023-04-30 01:14:48.688024,Fear
img4 (7329).jpg,2023-04-30 01:14:48.693025,Fear
img4 (733).jpg,2023-04-30 01:14:48.698026,Fear
img4 (7330).jpg,2023-04-30 01:14:48.704027,Angry
img4 (7331).jpg,2023-04-30 01:14:48.709028,Sad
img4 (7332).jpg,2023-04-30 01:14:48.714031,Sad
img4 (7333).jpg,2023-04-30 01:14:48.719031,Neutral
img4 (7334).jpg,2023-04-30 01:14:48.723031,Sad
img4 (7335).jpg,2023-04-30 01:14:48.728723,Neutral
img4 (7336).jpg,2023-04-30 01:14:48.732724,Sad
img4 (7337).jpg,2023-04-30 01:14:48.737327,Neutral
img4 (7338).jpg,2023-04-30 01:14:48.742728,Sad
img4 (7339).jpg,2023-04-30 01:14:48.747504,Sad
img4 (734).jpg,2023-04-30 01:14:48.752505,Sad
img4 (7340).jpg,2023-04-30 01:14:48.758195,Sad
img4 (7341).jpg,2023-04-30 01:14:48.763035,Sad
img4 (7342).jpg,2023-04-30 01:14:48.768040,Angry
img4 (7343).jpg,2023-04-30 01:14:48.772043,Neutral
img4 (7344).jpg,2023-04-30 01:14:48.776937,Happy
