Image Name,Time,Emotion
img4 (8307).jpg,2023-04-30 01:14:54.179750,Sad
img4 (8308).jpg,2023-04-30 01:14:54.184751,Angry
img4 (8309).jpg,2023-04-30 01:14:54.189250,Fear
img4 (831).jpg,2023-04-30 01:14:54.195251,Sad
img4 (8310).jpg,2023-04-30 01:14:54.199252,Sad
img4 (8311).jpg,2023-04-30 01:14:54.205209,Fear
img4 (8312).jpg,2023-04-30 01:14:54.209210,Sad
img4 (8313).jpg,2023-04-30 01:14:54.215473,Neutral
img4 (8314).jpg,2023-04-30 01:14:54.220215,Sad
img4 (8315).jpg,2023-04-30 01:14:54.224827,Sad
img4 (8316).jpg,2023-04-30 01:14:54.230217,Sad
img4 (8317).jpg,2023-04-30 01:14:54.235219,Neutral
img4 (8318).jpg,2023-04-30 01:14:54.239216,Sad
img4 (8319).jpg,2023-04-30 01:14:54.244143,Sad
img4 (832).jpg,2023-04-30 01:14:54.249144,Sad
img4 (8320).jpg,2023-04-30 01:14:54.254145,Neutral
img4 (8321).jpg,2023-04-30 01:14:54.260147,Sad
img4 (8322).jpg,2023-04-30 01:14:54.265148,Angry
img4 (8323).jpg,2023-04-30 01:14:54.270152,Fear
img4 (8324).jpg,2023-04-30 01:14:54.275212,Sad
img4 (8325).jpg,2023-04-30 01:14:54.280111,Sad
img4 (8326).jpg,2023-04-30 01:14:54.284149,Sad
img4 (8327).jpg,2023-04-30 01:14:54.289150,Sad
img4 (8328).jpg,2023-04-30 01:14:54.294151,Sad
img4 (8329).jpg,2023-04-30 01:14:54.299026,Sad
img4 (833).jpg,2023-04-30 01:14:54.303986,Sad
img4 (8330).jpg,2023-04-30 01:14:54.308839,Neutral
img4 (8331).jpg,2023-04-30 01:14:54.313738,Neutral
img4 (8332).jpg,2023-04-30 01:14:54.319486,Sad
img4 (8333).jpg,2023-04-30 01:14:54.324487,Sad
img4 (8334).jpg,2023-04-30 01:14:54.329211,Sad
img4 (8335).jpg,2023-04-30 01:14:54.333452,Sad
img4 (8336).jpg,2023-04-30 01:14:54.338368,Sad
img4 (8337).jpg,2023-04-30 01:14:54.344324,Fear
img4 (8338).jpg,2023-04-30 01:14:54.348269,Sad
img4 (8339).jpg,2023-04-30 01:14:54.354234,Sad
img4 (834).jpg,2023-04-30 01:14:54.359122,Sad
img4 (8340).jpg,2023-04-30 01:14:54.363920,Sad
img4 (8341).jpg,2023-04-30 01:14:54.368921,Sad
img4 (8342).jpg,2023-04-30 01:14:54.373922,Sad
img4 (8343).jpg,2023-04-30 01:14:54.378923,Sad
img4 (8344).jpg,2023-04-30 01:14:54.383924,Sad
img4 (8345).jpg,2023-04-30 01:14:54.388926,Neutral
img4 (8346).jpg,2023-04-30 01:14:54.394656,Sad
img4 (8347).jpg,2023-04-30 01:14:54.398656,Sad
img4 (8348).jpg,2023-04-30 01:14:54.404424,Sad
img4 (8349).jpg,2023-04-30 01:14:54.409463,Sad
img4 (835).jpg,2023-04-30 01:14:54.413446,Sad
img4 (8350).jpg,2023-04-30 01:14:54.418384,Sad
img4 (8351).jpg,2023-04-30 01:14:54.424110,Neutral
img4 (8352).jpg,2023-04-30 01:14:54.429115,Sad
img4 (8353).jpg,2023-04-30 01:14:54.434119,Fear
img4 (8354).jpg,2023-04-30 01:14:54.438899,Neutral
img4 (8355).jpg,2023-04-30 01:14:54.443900,Sad
img4 (8356).jpg,2023-04-30 01:14:54.448901,Neutral
img4 (8357).jpg,2023-04-30 01:14:54.452902,Sad
img4 (8358).jpg,2023-04-30 01:14:54.457903,Sad
img4 (8359).jpg,2023-04-30 01:14:54.462694,Sad
img4 (836).jpg,2023-04-30 01:14:54.467699,Sad
img4 (8360).jpg,2023-04-30 01:14:54.473700,Sad
img4 (8361).jpg,2023-04-30 01:14:54.478705,Neutral
img4 (8362).jpg,2023-04-30 01:14:54.484707,Sad
img4 (8363).jpg,2023-04-30 01:14:54.489127,Fear
img4 (8364).jpg,2023-04-30 01:14:54.494128,Sad
img4 (8365).jpg,2023-04-30 01:14:54.499661,Sad
img4 (8366).jpg,2023-04-30 01:14:54.503662,Neutral
img4 (8367).jpg,2023-04-30 01:14:54.508663,Sad
img4 (8368).jpg,2023-04-30 01:14:54.514253,Neutral
img4 (8369).jpg,2023-04-30 01:14:54.519194,Sad
img4 (837).jpg,2023-04-30 01:14:54.524194,Sad
img4 (8370).jpg,2023-04-30 01:14:54.529354,Sad
img4 (8371).jpg,2023-04-30 01:14:54.534112,Fear
img4 (8372).jpg,2023-04-30 01:14:54.538129,Neutral
img4 (8373).jpg,2023-04-30 01:14:54.542998,Neutral
img4 (8374).jpg,2023-04-30 01:14:54.547820,Sad
img4 (8375).jpg,2023-04-30 01:14:54.552667,Neutral
img4 (8376).jpg,2023-04-30 01:14:54.558593,Sad
img4 (8377).jpg,2023-04-30 01:14:54.563544,Sad
img4 (8378).jpg,2023-04-30 01:14:54.567545,Sad
img4 (8379).jpg,2023-04-30 01:14:54.573546,Sad
img4 (838).jpg,2023-04-30 01:14:54.578549,Neutral
img4 (8380).jpg,2023-04-30 01:14:54.583593,Neutral
img4 (8381).jpg,2023-04-30 01:14:54.588601,Sad
img4 (8382).jpg,2023-04-30 01:14:54.593604,Neutral
img4 (8383).jpg,2023-04-30 01:14:54.598606,Sad
img4 (8384).jpg,2023-04-30 01:14:54.603607,Sad
img4 (8385).jpg,2023-04-30 01:14:54.608608,Sad
img4 (8386).jpg,2023-04-30 01:14:54.613608,Angry
img4 (8387).jpg,2023-04-30 01:14:54.618610,Sad
img4 (8388).jpg,2023-04-30 01:14:54.623611,Sad
img4 (8389).jpg,2023-04-30 01:14:54.628612,Neutral
img4 (839).jpg,2023-04-30 01:14:54.633613,Sad
img4 (8390).jpg,2023-04-30 01:14:54.638614,Sad
img4 (8391).jpg,2023-04-30 01:14:54.643615,Sad
img4 (8392).jpg,2023-04-30 01:14:54.648617,Neutral
img4 (8393).jpg,2023-04-30 01:14:54.653618,Sad
img4 (8394).jpg,2023-04-30 01:14:54.658619,Fear
img4 (8395).jpg,2023-04-30 01:14:54.663621,Sad
img4 (8396).jpg,2023-04-30 01:14:54.668621,Neutral
img4 (8397).jpg,2023-04-30 01:14:54.674623,Sad
img4 (8398).jpg,2023-04-30 01:14:54.679624,Neutral
img4 (8399).jpg,2023-04-30 01:14:54.684624,Neutral
img4 (84).jpg,2023-04-30 01:14:54.689627,Neutral
img4 (840).jpg,2023-04-30 01:14:54.695628,Sad
img4 (8400).jpg,2023-04-30 01:14:54.701629,Sad
img4 (8401).jpg,2023-04-30 01:14:54.708631,Angry
img4 (8402).jpg,2023-04-30 01:14:54.713632,Sad
img4 (8403).jpg,2023-04-30 01:14:54.718632,Sad
img4 (8404).jpg,2023-04-30 01:14:54.724634,Neutral
img4 (8405).jpg,2023-04-30 01:14:54.729635,Sad
img4 (8406).jpg,2023-04-30 01:14:54.734636,Sad
img4 (8407).jpg,2023-04-30 01:14:54.739637,Sad
img4 (8408).jpg,2023-04-30 01:14:54.744638,Neutral
img4 (8409).jpg,2023-04-30 01:14:54.750389,Sad
img4 (841).jpg,2023-04-30 01:14:54.754294,Sad
img4 (8410).jpg,2023-04-30 01:14:54.760295,Sad
img4 (8411).jpg,2023-04-30 01:14:54.765297,Angry
img4 (8412).jpg,2023-04-30 01:14:54.770400,Sad
img4 (8413).jpg,2023-04-30 01:14:54.775401,Sad
img4 (8414).jpg,2023-04-30 01:14:54.780402,Neutral
img4 (8415).jpg,2023-04-30 01:14:54.785403,Sad
img4 (8416).jpg,2023-04-30 01:14:54.790877,Neutral
img4 (8417).jpg,2023-04-30 01:14:54.795882,Sad
img4 (8418).jpg,2023-04-30 01:14:54.800368,Sad
img4 (8419).jpg,2023-04-30 01:14:54.805543,Sad
img4 (842).jpg,2023-04-30 01:14:54.810544,Fear
img4 (8420).jpg,2023-04-30 01:14:54.815549,Sad
img4 (8421).jpg,2023-04-30 01:14:54.820550,Neutral
img4 (8422).jpg,2023-04-30 01:14:54.825552,Sad
img4 (8423).jpg,2023-04-30 01:14:54.830340,Sad
img4 (8424).jpg,2023-04-30 01:14:54.835340,Sad
img4 (8425).jpg,2023-04-30 01:14:54.840341,Neutral
img4 (8426).jpg,2023-04-30 01:14:54.846203,Angry
img4 (8427).jpg,2023-04-30 01:14:54.851203,Sad
img4 (8428).jpg,2023-04-30 01:14:54.856140,Sad
img4 (8429).jpg,2023-04-30 01:14:54.861204,Sad
img4 (843).jpg,2023-04-30 01:14:54.866200,Sad
img4 (8430).jpg,2023-04-30 01:14:54.871201,Sad
img4 (8431).jpg,2023-04-30 01:14:54.876180,Sad
img4 (8432).jpg,2023-04-30 01:14:54.881180,Sad
img4 (8433).jpg,2023-04-30 01:14:54.886181,Angry
img4 (8434).jpg,2023-04-30 01:14:54.891183,Sad
img4 (8435).jpg,2023-04-30 01:14:54.896184,Sad
img4 (8436).jpg,2023-04-30 01:14:54.901185,Sad
img4 (8437).jpg,2023-04-30 01:14:54.906186,Sad
img4 (8438).jpg,2023-04-30 01:14:54.911187,Fear
img4 (8439).jpg,2023-04-30 01:14:54.916189,Sad
img4 (844).jpg,2023-04-30 01:14:54.922076,Sad
img4 (8440).jpg,2023-04-30 01:14:54.926077,Neutral
img4 (8441).jpg,2023-04-30 01:14:54.932079,Sad
img4 (8442).jpg,2023-04-30 01:14:54.937443,Sad
img4 (8443).jpg,2023-04-30 01:14:54.942418,Sad
img4 (8444).jpg,2023-04-30 01:14:54.946913,Fear
img4 (8445).jpg,2023-04-30 01:14:54.952296,Sad
img4 (8446).jpg,2023-04-30 01:14:54.957608,Sad
img4 (8447).jpg,2023-04-30 01:14:54.963609,Sad
img4 (8448).jpg,2023-04-30 01:14:54.968610,Sad
img4 (8449).jpg,2023-04-30 01:14:54.972613,Sad
img4 (845).jpg,2023-04-30 01:14:54.978614,Neutral
img4 (8450).jpg,2023-04-30 01:14:54.983698,Sad
img4 (8451).jpg,2023-04-30 01:14:54.988681,Sad
img4 (8452).jpg,2023-04-30 01:14:54.993684,Sad
img4 (8453).jpg,2023-04-30 01:14:54.998685,Sad
img4 (8454).jpg,2023-04-30 01:14:55.003686,Sad
img4 (8455).jpg,2023-04-30 01:14:55.008687,Angry
img4 (8456).jpg,2023-04-30 01:14:55.014689,Neutral
img4 (8457).jpg,2023-04-30 01:14:55.019690,Neutral
img4 (8458).jpg,2023-04-30 01:14:55.024696,Sad
