Image Name,Time,Emotion
kio (2492)_0.jpg,2023-04-30 01:15:28.288646,Sad
kio (2493)_0.jpg,2023-04-30 01:15:28.293649,Fear
kio (2494)_0.jpg,2023-04-30 01:15:28.298650,Sad
kio (2495)_0.jpg,2023-04-30 01:15:28.303651,Sad
kio (2495)_1.jpg,2023-04-30 01:15:28.309024,Neutral
kio (2497)_0.jpg,2023-04-30 01:15:28.313050,Happy
kio (2498)_0.jpg,2023-04-30 01:15:28.318124,Angry
kio (250)_0.jpg,2023-04-30 01:15:28.322994,Fear
kio (250)_1.jpg,2023-04-30 01:15:28.328618,Sad
kio (250)_2.jpg,2023-04-30 01:15:28.333501,Sad
kio (2500)_0.jpg,2023-04-30 01:15:28.338502,Sad
kio (2500)_1.jpg,2023-04-30 01:15:28.343329,Neutral
kio (2501)_0.jpg,2023-04-30 01:15:28.348449,Sad
kio (2501)_1.jpg,2023-04-30 01:15:28.353452,Sad
kio (2501)_2.jpg,2023-04-30 01:15:28.358453,Happy
kio (2502)_0.jpg,2023-04-30 01:15:28.363455,Sad
kio (2502)_1.jpg,2023-04-30 01:15:28.368456,Sad
kio (2503)_0.jpg,2023-04-30 01:15:28.373457,Neutral
kio (2504)_0.jpg,2023-04-30 01:15:28.379458,Sad
kio (2504)_1.jpg,2023-04-30 01:15:28.384274,Fear
kio (2505)_0.jpg,2023-04-30 01:15:28.389279,Sad
kio (2507)_0.jpg,2023-04-30 01:15:28.394275,Sad
kio (251)_0.jpg,2023-04-30 01:15:28.399278,Sad
kio (251)_1.jpg,2023-04-30 01:15:28.404282,Fear
kio (251)_2.jpg,2023-04-30 01:15:28.409283,Neutral
kio (251)_3.jpg,2023-04-30 01:15:28.414468,Sad
kio (251)_4.jpg,2023-04-30 01:15:28.419469,Neutral
kio (2514)_0.jpg,2023-04-30 01:15:28.423470,Sad
kio (2515)_0.jpg,2023-04-30 01:15:28.429339,Happy
kio (2519)_0.jpg,2023-04-30 01:15:28.434249,Neutral
kio (252)_0.jpg,2023-04-30 01:15:28.438250,Happy
kio (252)_1.jpg,2023-04-30 01:15:28.443250,Sad
kio (252)_2.jpg,2023-04-30 01:15:28.448252,Neutral
kio (252)_3.jpg,2023-04-30 01:15:28.454253,Neutral
kio (2522)_0.jpg,2023-04-30 01:15:28.459255,Sad
kio (2524)_0.jpg,2023-04-30 01:15:28.464464,Sad
kio (2524)_1.jpg,2023-04-30 01:15:28.469472,Neutral
kio (2526)_0.jpg,2023-04-30 01:15:28.474473,Sad
kio (2526)_1.jpg,2023-04-30 01:15:28.479474,Neutral
kio (2527)_0.jpg,2023-04-30 01:15:28.484475,Happy
kio (2527)_1.jpg,2023-04-30 01:15:28.489476,Fear
kio (2528)_0.jpg,2023-04-30 01:15:28.494483,Sad
kio (2529)_0.jpg,2023-04-30 01:15:28.499482,Fear
kio (253)_0.jpg,2023-04-30 01:15:28.504485,Happy
kio (253)_1.jpg,2023-04-30 01:15:28.510529,Fear
kio (253)_2.jpg,2023-04-30 01:15:28.514491,Sad
kio (2530)_0.jpg,2023-04-30 01:15:28.520815,Sad
kio (2531)_0.jpg,2023-04-30 01:15:28.524764,Fear
kio (2532)_0.jpg,2023-04-30 01:15:28.530679,Neutral
kio (2535)_0.jpg,2023-04-30 01:15:28.534669,Happy
